
1792071|Airtel|42503|GPRS|0|59|0||42504

1638583|Airtel|42503|SMS-MT|0|0|0|1474331|42503

1052471|Airtel|42503|GPRS|0|0|333||42504

1189215|Airtel|42503|SMS-MO|0|0|0|1904723|42500

1685266|Partner|42501|GPRS|0|160|0||42500

1696262|012|42504|SMS-MO|0|0|0|1775301|42502

1322158|Partner|42501|SMS-MT|0|0|0|1773456|42502

1398013|Cellcom|42500|GPRS|0|0|97||42503

1355256|012|42504|MTC|69|0|0|1201098|42500

1678910|Airtel|42503|SMS-MT|0|0|0|1598369|42500

1013941|Jio|42502|MOC|334|0|0|1094417|42501

1841456|Cellcom|42500|MOC|237|0|0|1974831|42501

1558371|Cellcom|42500|MOC|109|0|0|1466407|42502

1799743|Jio|42502|SMS-MO|0|0|0|1398943|42500

1825965|Jio|42502|GPRS|0|0|256||42503

1376527|Jio|42502|MOC|352|0|0|1187190|42501

1674560|Jio|42502|SMS-MO|0|0|0|1556803|42504

1473124|Cellcom|42500|GPRS|0|369|0||42502

1191330|012|42504|MOC|257|0|0|1870978|42501

1710926|012|42504|GPRS|0|0|305||42503

1960587|012|42504|SMS-MT|0|0|0|1709803|42504

1936659|Partner|42501|GPRS|0|0|137||42502

1259658|Jio|42502|SMS-MT|0|0|0|1548891|42503

1773104|Partner|42501|MTC|141|0|0|1837393|42500

1253820|Jio|42502|GPRS|0|40|0||42501

1076416|Partner|42501|MTC|165|0|0|1668554|42503

1079376|Partner|42501|MOC|352|0|0|1605791|42503

1950967|Partner|42501|GPRS|0|90|0||42503

1097636|Airtel|42503|SMS-MT|0|0|0|1163617|42504

1129475|Jio|42502|SMS-MT|0|0|0|1096985|42500

1710263|Partner|42501|SMS-MT|0|0|0|1757933|42500

1211689|Cellcom|42500|SMS-MO|0|0|0|1550809|42504

1904128|Partner|42501|MTC|299|0|0|1079494|42502

1217115|Partner|42501|MOC|320|0|0|1523212|42500

1282886|Airtel|42503|MTC|108|0|0|1783854|42502

1027050|012|42504|MOC|162|0|0|1823897|42504

1932793|Cellcom|42500|SMS-MO|0|0|0|1407566|42502

1122335|Partner|42501|GPRS|0|0|347||42502

1588671|Airtel|42503|MOC|128|0|0|1558133|42501

1813270|Cellcom|42500|MTC|213|0|0|1712410|42500

1847052|Cellcom|42500|MOC|231|0|0|1247142|42500

1186228|Cellcom|42500|MTC|276|0|0|1973824|42501

1658014|Airtel|42503|SMS-MO|0|0|0|1618953|42504

1699563|Partner|42501|MOC|134|0|0|1681410|42503

1140986|Cellcom|42500|MTC|270|0|0|1792388|42502

1134399|Airtel|42503|SMS-MT|0|0|0|1905021|42503

1325166|Jio|42502|MTC|351|0|0|1052883|42500

1703415|012|42504|MOC|321|0|0|1914870|42504

1340978|Jio|42502|MOC|190|0|0|1422107|42503

1408424|Jio|42502|SMS-MT|0|0|0|1386776|42501

1800284|Partner|42501|MOC|258|0|0|1826048|42502

1921126|Jio|42502|SMS-MO|0|0|0|1558782|42503

1726151|Cellcom|42500|MOC|108|0|0|1794665|42502

1165399|Partner|42501|SMS-MT|0|0|0|1415960|42504

1954091|Jio|42502|SMS-MO|0|0|0|1580805|42501

1393595|012|42504|GPRS|0|138|0||42501

1107158|Partner|42501|SMS-MO|0|0|0|1399219|42501

1113885|Cellcom|42500|SMS-MO|0|0|0|1907599|42501

1453582|Partner|42501|MOC|224|0|0|1920838|42503

1545261|Partner|42501|SMS-MT|0|0|0|1741396|42502

1436888|012|42504|GPRS|0|0|167||42503

1419748|Airtel|42503|SMS-MT|0|0|0|1621588|42504

1191024|012|42504|SMS-MT|0|0|0|1742367|42504

1353324|Partner|42501|SMS-MT|0|0|0|1953801|42501

1957685|Airtel|42503|SMS-MO|0|0|0|1457671|42504

1317293|012|42504|GPRS|0|24|0||42502

1747090|Jio|42502|MOC|92|0|0|1807632|42504

1509925|Partner|42501|SMS-MO|0|0|0|1144149|42504

1671522|012|42504|GPRS|0|0|360||42503

1928276|Airtel|42503|SMS-MT|0|0|0|1072379|42502

1975514|Airtel|42503|MTC|353|0|0|1894273|42504

1932537|Partner|42501|MOC|219|0|0|1649206|42502

1705963|Partner|42501|SMS-MT|0|0|0|1690415|42504

1047688|Cellcom|42500|MOC|222|0|0|1540276|42503

1885596|Cellcom|42500|MOC|279|0|0|1184821|42502

1681683|Cellcom|42500|GPRS|0|0|277||42503

1058645|Airtel|42503|GPRS|0|0|249||42500

1692554|012|42504|MOC|87|0|0|1712353|42501

1887887|012|42504|MTC|119|0|0|1323140|42503

1772692|Jio|42502|MTC|285|0|0|1224341|42502

1846429|Partner|42501|MTC|227|0|0|1751014|42500

1001020|Airtel|42503|SMS-MT|0|0|0|1496659|42504

1834535|Partner|42501|MOC|367|0|0|1861817|42501

1446332|Cellcom|42500|SMS-MO|0|0|0|1371190|42502

1690756|Airtel|42503|MOC|145|0|0|1598764|42504

1784316|Cellcom|42500|SMS-MO|0|0|0|1040600|42504

1627361|012|42504|MOC|78|0|0|1418160|42503

1937357|Airtel|42503|GPRS|0|41|0||42502

1298722|Partner|42501|MTC|106|0|0|1314182|42500

1404936|012|42504|SMS-MO|0|0|0|1299166|42504

1749454|Partner|42501|SMS-MO|0|0|0|1414708|42504

1882374|Partner|42501|MOC|332|0|0|1559566|42503

1372905|Partner|42501|MTC|119|0|0|1205641|42504

1600416|Jio|42502|MTC|269|0|0|1574812|42503

1565213|Cellcom|42500|MTC|167|0|0|1205986|42502

1433472|Airtel|42503|SMS-MT|0|0|0|1852560|42504

1134606|Cellcom|42500|SMS-MT|0|0|0|1490457|42503

1875856|012|42504|SMS-MO|0|0|0|1625857|42500

1347714|Cellcom|42500|MTC|345|0|0|1056494|42503

1280715|Airtel|42503|SMS-MO|0|0|0|1267676|42502

1834927|Airtel|42503|MTC|69|0|0|1480336|42504

1686916|Partner|42501|MOC|237|0|0|1442600|42503

1473641|Partner|42501|MOC|234|0|0|1034814|42501

1757310|012|42504|GPRS|0|0|247||42502

1850509|012|42504|MOC|327|0|0|1656552|42504

1373128|Airtel|42503|GPRS|0|0|187||42500

1281935|Partner|42501|GPRS|0|166|0||42500

1812438|Airtel|42503|SMS-MT|0|0|0|1142807|42500

1449329|Jio|42502|MOC|304|0|0|1726788|42504

1982791|012|42504|SMS-MT|0|0|0|1883642|42504

1686377|Airtel|42503|SMS-MO|0|0|0|1506545|42501

1937233|Cellcom|42500|MTC|331|0|0|1855707|42504

1499662|Airtel|42503|GPRS|0|36|0||42504

1141521|012|42504|MTC|337|0|0|1943449|42503

1231258|Partner|42501|MOC|172|0|0|1164764|42501

1104150|Airtel|42503|GPRS|0|0|308||42501

1450841|Cellcom|42500|SMS-MO|0|0|0|1557657|42504

1751017|012|42504|SMS-MT|0|0|0|1185425|42502

1685173|Airtel|42503|GPRS|0|368|0||42500

1844961|012|42504|MOC|81|0|0|1596484|42503

1327034|Partner|42501|SMS-MO|0|0|0|1364203|42503

1633198|Airtel|42503|SMS-MT|0|0|0|1581489|42501

1833952|Partner|42501|GPRS|0|0|355||42501

1806855|Partner|42501|MTC|203|0|0|1959831|42500

1443010|Airtel|42503|MOC|340|0|0|1060691|42503

1623620|Jio|42502|MTC|263|0|0|1269257|42503

1439113|Airtel|42503|MOC|342|0|0|1788965|42503

1191858|Cellcom|42500|MOC|214|0|0|1777006|42504

1090793|012|42504|MOC|250|0|0|1443627|42500

1287110|Airtel|42503|SMS-MT|0|0|0|1664739|42504

1386642|012|42504|MTC|132|0|0|1625888|42502

1812922|Airtel|42503|GPRS|0|249|0||42504

1850980|Airtel|42503|MOC|251|0|0|1206512|42503

1986732|Partner|42501|MTC|65|0|0|1865600|42503

1499146|Partner|42501|SMS-MT|0|0|0|1370076|42503

1247599|012|42504|MTC|68|0|0|1166727|42503

1224070|Jio|42502|SMS-MO|0|0|0|1429624|42501

1241740|Airtel|42503|SMS-MT|0|0|0|1690281|42503

1863121|Jio|42502|MTC|77|0|0|1996868|42504

1857684|Jio|42502|SMS-MO|0|0|0|1053366|42500

1837928|Partner|42501|MTC|273|0|0|1139189|42504

1207216|Partner|42501|SMS-MO|0|0|0|1821494|42503

1203349|012|42504|MTC|154|0|0|1558458|42500

1842090|Jio|42502|MOC|89|0|0|1396426|42501

1198523|Cellcom|42500|MOC|280|0|0|1338918|42500

1513963|012|42504|SMS-MO|0|0|0|1676696|42502

1976388|Jio|42502|SMS-MT|0|0|0|1067809|42504

1449060|Partner|42501|MOC|88|0|0|1459647|42502

1945139|012|42504|SMS-MT|0|0|0|1634156|42502

1779618|Jio|42502|MTC|221|0|0|1634778|42502

1631530|Airtel|42503|SMS-MT|0|0|0|1414060|42501

1474773|012|42504|MOC|197|0|0|1066422|42503

1952409|Airtel|42503|SMS-MO|0|0|0|1351339|42501

1919449|012|42504|MTC|315|0|0|1322430|42503

1928937|012|42504|MOC|349|0|0|1499138|42500

1169759|012|42504|SMS-MT|0|0|0|1609548|42503

1315304|Jio|42502|SMS-MO|0|0|0|1752869|42502

1485324|Partner|42501|GPRS|0|0|253||42503

1762699|Airtel|42503|GPRS|0|0|352||42504

1798743|012|42504|MOC|163|0|0|1982543|42504

1161449|Airtel|42503|SMS-MT|0|0|0|1240549|42501

1930197|Jio|42502|MOC|165|0|0|1367398|42502

1178932|012|42504|MOC|358|0|0|1247494|42503

1854491|Partner|42501|MOC|172|0|0|1286870|42504

1045867|Airtel|42503|SMS-MO|0|0|0|1632798|42501

1052776|Partner|42501|MTC|318|0|0|1922213|42500

1339322|Airtel|42503|MOC|225|0|0|1067755|42504

1065300|Cellcom|42500|GPRS|0|0|289||42504

1188150|Airtel|42503|MTC|293|0|0|1454081|42502

1140334|Cellcom|42500|MTC|197|0|0|1932234|42501

1581494|Airtel|42503|SMS-MO|0|0|0|1300397|42504

1564307|Cellcom|42500|MTC|217|0|0|1365134|42503

1417631|Cellcom|42500|MOC|303|0|0|1105034|42500

1359946|Cellcom|42500|SMS-MO|0|0|0|1452599|42503

1766052|Partner|42501|MOC|69|0|0|1796907|42504

1923313|012|42504|MTC|346|0|0|1188820|42502

1970977|Airtel|42503|MOC|108|0|0|1269237|42503

1818043|012|42504|SMS-MO|0|0|0|1080289|42503

1990499|Jio|42502|SMS-MT|0|0|0|1023673|42501

1946086|Cellcom|42500|SMS-MO|0|0|0|1094529|42501

1972598|Cellcom|42500|MTC|253|0|0|1910446|42504

1113469|Cellcom|42500|MOC|192|0|0|1828093|42504

1574817|Partner|42501|GPRS|0|387|0||42504

1921993|Airtel|42503|SMS-MT|0|0|0|1556141|42504

1553327|Cellcom|42500|GPRS|0|0|224||42501

1848201|Airtel|42503|MTC|239|0|0|1213483|42501

1018279|Cellcom|42500|MOC|100|0|0|1597343|42504

1794596|Airtel|42503|SMS-MO|0|0|0|1318992|42503

1872854|Cellcom|42500|MTC|281|0|0|1310676|42504

1644803|Partner|42501|GPRS|0|390|0||42504

1477693|Airtel|42503|SMS-MT|0|0|0|1424439|42502

1910046|Jio|42502|MTC|60|0|0|1970761|42500

1430057|Jio|42502|MOC|297|0|0|1027104|42504

1858529|Jio|42502|MTC|86|0|0|1434185|42500

1630783|Jio|42502|MTC|301|0|0|1998143|42504

1281012|012|42504|SMS-MT|0|0|0|1047687|42500

1815653|Cellcom|42500|MTC|77|0|0|1489985|42504

1701403|Partner|42501|SMS-MO|0|0|0|1729817|42502

1157862|Partner|42501|SMS-MT|0|0|0|1260024|42502

1374671|Airtel|42503|GPRS|0|363|0||42502

1393043|012|42504|GPRS|0|0|179||42500

1084236|Airtel|42503|SMS-MT|0|0|0|1421764|42502

1211945|Cellcom|42500|MOC|367|0|0|1721872|42501

1768688|Cellcom|42500|GPRS|0|119|0||42504

1060388|012|42504|SMS-MT|0|0|0|1070161|42502

1744462|Cellcom|42500|SMS-MO|0|0|0|1317937|42500

1905014|Cellcom|42500|GPRS|0|0|342||42502

1287849|Airtel|42503|MTC|373|0|0|1260198|42503

1312891|Jio|42502|SMS-MT|0|0|0|1688812|42502

1246904|Partner|42501|GPRS|0|56|0||42502

1467226|012|42504|MOC|258|0|0|1412556|42502

1138805|Jio|42502|SMS-MO|0|0|0|1767631|42501

1252511|Partner|42501|MTC|218|0|0|1705836|42503

1335206|Jio|42502|GPRS|0|335|0||42503

1223770|Partner|42501|GPRS|0|166|0||42502

1448928|Partner|42501|GPRS|0|0|289||42501

1586734|Airtel|42503|MTC|291|0|0|1419430|42501

1412089|Jio|42502|MOC|176|0|0|1050693|42501

1970782|012|42504|MTC|104|0|0|1974727|42504

1683951|012|42504|MTC|273|0|0|1231963|42504

1068562|Jio|42502|GPRS|0|0|74||42500

1136791|012|42504|GPRS|0|197|0||42503

1142958|Partner|42501|MOC|311|0|0|1615569|42502

1122022|Partner|42501|SMS-MO|0|0|0|1662072|42504

1258527|Cellcom|42500|MTC|337|0|0|1502226|42504

1990227|012|42504|MTC|203|0|0|1886971|42502

1133613|Cellcom|42500|SMS-MT|0|0|0|1227179|42501

1111998|Jio|42502|MOC|278|0|0|1766411|42500

1967874|Cellcom|42500|MTC|272|0|0|1393283|42500

1289507|Partner|42501|SMS-MO|0|0|0|1669092|42503

1628752|Airtel|42503|SMS-MT|0|0|0|1572452|42503

1894809|Jio|42502|GPRS|0|114|0||42501

1956310|Airtel|42503|SMS-MT|0|0|0|1754026|42503

1472721|Cellcom|42500|MTC|71|0|0|1483787|42500

1196253|Jio|42502|SMS-MT|0|0|0|1151359|42502

1665081|Cellcom|42500|GPRS|0|0|358||42501

1513855|Partner|42501|GPRS|0|0|218||42500

1690827|012|42504|GPRS|0|0|254||42502

1303276|Airtel|42503|GPRS|0|0|371||42502

1450713|Jio|42502|MTC|279|0|0|1464700|42500

1188303|Partner|42501|MTC|366|0|0|1383699|42503

1235215|Jio|42502|SMS-MT|0|0|0|1598202|42504

1474581|Jio|42502|MTC|82|0|0|1802579|42500

1733696|Jio|42502|MOC|211|0|0|1615028|42502

1432439|Cellcom|42500|SMS-MO|0|0|0|1400885|42503

1397060|012|42504|MOC|337|0|0|1757765|42502

1051461|012|42504|SMS-MO|0|0|0|1902543|42504

1959259|Airtel|42503|GPRS|0|0|310||42504

1116683|Partner|42501|SMS-MT|0|0|0|1921710|42502

1599315|Jio|42502|MTC|155|0|0|1689061|42500

1342035|Partner|42501|SMS-MO|0|0|0|1355650|42503

1233875|012|42504|MOC|164|0|0|1433684|42503

1256040|Jio|42502|GPRS|0|0|291||42500

1777372|Partner|42501|GPRS|0|0|94||42502

1715005|Cellcom|42500|GPRS|0|0|360||42503

1183508|012|42504|GPRS|0|61|0||42500

1528706|Jio|42502|GPRS|0|0|250||42504

1778450|Jio|42502|GPRS|0|119|0||42503

1111397|Partner|42501|MOC|130|0|0|1844248|42503

1302385|Cellcom|42500|SMS-MT|0|0|0|1997518|42504

1683001|Cellcom|42500|GPRS|0|0|87||42501

1743571|Cellcom|42500|MTC|230|0|0|1273495|42504

1646498|Airtel|42503|SMS-MT|0|0|0|1308598|42504

1637596|Cellcom|42500|MOC|61|0|0|1254593|42501

1680137|Cellcom|42500|MOC|325|0|0|1799756|42503

1658781|Jio|42502|GPRS|0|0|374||42501

1202117|Cellcom|42500|MTC|246|0|0|1822639|42502

1955283|Cellcom|42500|MOC|299|0|0|1937530|42500

1466830|Airtel|42503|MTC|85|0|0|1824435|42503

1407532|012|42504|GPRS|0|0|73||42504

